;COD_RH;                 GRUPO;                NOMBRE SOFTWARE;                PAIS;                AÑO;                INSTITUCIÓN FINANCIADORA;                AUTORES;Unnamed: 7
435;902;GITEM++;Analizador de Protocolos AX.25 para Picosatélites;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, LILIA EDITH APARICIO PICO, JOSE DE JESUS PATERNINA ANAYA, ARIEL RICARDO MONCALEANO OSPINA;
436;902;GITEM++;Sistema de seguimiento y acceso remoto para Picosatélites;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA;
437;902;GITEM++;Corrección del Efecto Doopler en Estaciones Terrenas;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA;
438;902;GITEM++;SimAE (Simulador de ambiente espacial);Colombia;2012; ; LILIA EDITH APARICIO PICO;
439;902;GITEM++;Software de calibracion de imagenes de radar metereológico a partir de imagenes satelitales;Colombia;2012; ; LILIA EDITH APARICIO PICO;
440;902;GITEM++;Estación Terrena UD;Colombia;2009; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, FABIAN ONOFRE GUTIERREZ BONILLA, JAVIER ANDRES FONSECA MARTINEZ;
441;902;GITEM++;      9.- Multimedia : Portal de medicina para la Unidad de Cuidado Intensivo del Hospital Santa Clara;Colombia;2008; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; LILIA EDITH APARICIO PICO;
442;902;GITEM++;WEB Service para Refererencia y Contrarreferencia;Colombia;2008; ; LILIA EDITH APARICIO PICO;
443;902;GITEM++;      11.- Multimedia : SITEM GESTION DE CONOCIMIENTO;Colombia;2007; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; LILIA EDITH APARICIO PICO;
444;902;GITEM++;Sistema de Referencia y Contrareferencia Versión 2;Colombia;2006; Secretaria de Salud de Bogotà; LILIA EDITH APARICIO PICO, JAIME ANGULO;
445;902;GITEM++;      13.- Multimedia : portal Hospital Santa Clara;Colombia;2006; Hospital Santa Clara E.S.E.; LILIA EDITH APARICIO PICO, ERNESTO GOMEZ VARGAS;
446;902;GITEM++;      14.- Multimedia : SIRC VERSION 2;Colombia;2006; Secretaria de Salud de Bogotà; LILIA EDITH APARICIO PICO, JAIME ANGULO CHAVARRO;
447;902;GITEM++;Medicina en Línea para la Comunidad de Cirec;Colombia;2003; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; LILIA EDITH APARICIO PICO;
448;902;GITEM++;Sistema de Gestión de Salud para el Distrito Capital;Colombia;2003; CON.CIENCIA; LILIA EDITH APARICIO PICO, JAIME ANGULO CHAVARRO;
449;5998;GESETIC;DESARROLLO DE ENTORNOS VIRTUALES INTERACTIVOS DE CONFIGURACIONES DE SUBESTACIONES ELECTRICAS DE BARRA SIMPLE Y DOBLE BARRA, COMO MATERIAL DE APOYO EDUCATIVO.;Colombia;2015; ; WILLIAM ALFONSO RIANO MALDONADO;
450;5998;GESETIC;Desarrolo de entornos virtuales interactivos de configuraciones de subestaciones eléctricas de barra simple y doble barra como material educativo;Colombia;2015; ; DIANA STELLA GARCIA MIRANDA;
451;5998;GESETIC;Programa educativo manejo de sentencias básicas;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ADRIANA MARCELA VEGA ESCOBAR, ALVARO ESPINEL ORTEGA, EDWIN RIVAS TRUJILLO;
452;5998;GESETIC;Análisis de Tiempo por frecuencia de vibración aplicando TF;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; EDWIN RIVAS TRUJILLO, ALVARO ESPINEL ORTEGA, ADRIANA MARCELA VEGA ESCOBAR;
453;5998;GESETIC;SIMULADOR Y ENTRENADOR DEL EXAMEN DE ESTADO DE CALIDAD DE LA EDUCACIÓN SUPERIOR Colombia;Colombia;2011; UNIVERSIDAD COOPERATIVA DE COLOMBIA; ALEXANDRA ABUCHAR PORRAS, FREDYS SIMANCA;
454;5998;GESETIC;Sistema de Migración de Datos SIA-SUI;Colombia;2010; ; ALVARO ESPINEL ORTEGA;
455;5998;GESETIC;Sistema de Vigilancia Tecnológica para la SDDE de Bogotá D.C;Colombia;2010; ; ALVARO ESPINEL ORTEGA;
456;5998;GESETIC;Sistema de Evaluación Diplomados Virtuales Servicio Civil Alcaldía de Bogotá D.C;Colombia;2008; ; ALVARO ESPINEL ORTEGA;
457;5998;GESETIC;Sistema de Información Financiero y Contable SIF(R);Colombia;2006; ; ALVARO ESPINEL ORTEGA;
458;5998;GESETIC;Sistema de Facturación y Cartera para MiPymes;Colombia;2005; ; ALVARO ESPINEL ORTEGA;
459;5998;GESETIC;Sistema de Integral de Referencia y Contrarreferencia para el Distrito Capital (Fase I);Colombia;2004; ; ALVARO ESPINEL ORTEGA;
460;13573;Ingeniería y nanotecnología para la vida (INVID);DETECCIÓN DE POSICIONES FACIALES PARA PREVENCIÓN DEL SIMS;Colombia;2015; ; ANA CAROLINA RODRIGUEZ CEDIEL, CRISTIAN FELIPE BUITRAGO RODRIGUEZ, LUZ HELENA CAMARGO CASALLAS;
461;13666;GEFEM - Grupo de Estudio en temas de la Física, de la Estadística y la Matemática;SALLFUS;Colombia;2020; Centro de Imvestigaciones y Desarrollo Cientifico de la Universidad Distrit; RUBEN JAVIER MEDINA DAZA, ERIKA SOFIA UPEGUI CARDONA, NELSON ENRIQUE VERA PARRA;
462;13666;GEFEM - Grupo de Estudio en temas de la Física, de la Estadística y la Matemática;SALLFUS;Colombia;2020; Universidad Distrital Francisco José de Caldas; RUBEN JAVIER MEDINA DAZA, NELSON ENRIQUE VERA PARRA, ERIKA SOFIA UPEGUI CARDONA;
463;13666;GEFEM - Grupo de Estudio en temas de la Física, de la Estadística y la Matemática;PARALLELPCA-TRANSFORM;Colombia;2020; Centro de Imvestigaciones y Desarrollo Cientifico de la Universidad Distrit; NELSON ENRIQUE VERA PARRA, RUBEN JAVIER MEDINA DAZA;
464;13666;GEFEM - Grupo de Estudio en temas de la Física, de la Estadística y la Matemática;PARALLELMULTIPLICATIVE-FUSION;Colombia;2020; Centro de Imvestigaciones y Desarrollo Cientifico de la Universidad Distrit; NELSON ENRIQUE VERA PARRA, RUBEN JAVIER MEDINA DAZA;
465;13666;GEFEM - Grupo de Estudio en temas de la Física, de la Estadística y la Matemática;Paralellel Fischer Scoring_binomial;Colombia;2020; ; LUIS EDUARDO CASTILLO MENDEZ;
466;13666;GEFEM - Grupo de Estudio en temas de la Física, de la Estadística y la Matemática;PARALLELBROVEY-TRANSFORM;Colombia;2019; Centro de Imvestigaciones y Desarrollo Cientifico de la Universidad Distrit; NELSON ENRIQUE VERA PARRA, RUBEN JAVIER MEDINA DAZA;
467;13666;GEFEM - Grupo de Estudio en temas de la Física, de la Estadística y la Matemática;PARALLEL-FUSIMAGERY;Colombia;2019; Centro de Imvestigaciones y Desarrollo Cientifico de la Universidad Distrit; RUBEN JAVIER MEDINA DAZA, NELSON ENRIQUE VERA PARRA;
468;13666;GEFEM - Grupo de Estudio en temas de la Física, de la Estadística y la Matemática;KCTK - KMERCOUNTERSTOOLKIT;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; NELSON ENRIQUE VERA PARRA, RUBEN JAVIER MEDINA DAZA;
469;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;PREDHUMIDITY;;2022; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JULIO BARON VELANDIA, SEBASTIAN CAMILO VANEGAS AYALA;
470;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;SOFTWARE PARA PREDICCIÓN DE RENDIMIENTO DE CULTIVOS - SPRENDIC;Colombia;2021; ; NORBEY DANILO MUNOZ CANON, BRAYAN LEONARDO SIERRA FORERO, JULIO BARON VELANDIA;
471;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;SOFTWARE PARA PREDICCIÓN DE RENDIMIENTO DE CULTIVOS - SPRENDIC;Colombia;2021; ; BRAYAN LEONARDO SIERRA FORERO, JULIO BARON VELANDIA, NORBEY DANILO MUNOZ CANON;
472;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;PREDHYT;Colombia;2021; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; SEBASTIAN CAMILO VANEGAS AYALA, JONATHAN STEVEN CAPERA QUINTANA, JULIO BARON VELANDIA;
473;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;DEDIFXANTH;Colombia;2020; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; DANIEL DAVID LEAL LARA, CAMILO ENRIQUE ROCHA CALDERON, JULIO BARON VELANDIA;
474;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;DEDIFXANTH;Colombia;2020; ; JULIO BARON VELANDIA, CAMILO ENRIQUE ROCHA CALDERON, DANIEL DAVID LEAL LARA;
475;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;REHAB;;2018; ; JULIO BARON VELANDIA, JORGE ANDRES BOCANEGRA AVEDANO, JAVIER CASTRO RODRIGUEZ;
476;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;INTREAP;;2018; ; JULIO BARON VELANDIA, CARLOS ENRIQUE MONTENEGRO MARIN, DIEGO ALEJANDRO SIERRA ALEAN;
477;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;OA3D;;2018; ; JULIO BARON VELANDIA, PAULO ALONSO GAONA GARCIA, JONATHAN JAVIER SANCHEZ SANABRIA;
478;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;SYLLABUS MANAGER;Colombia;2012; ; OSCAR JAVIER MORENO REY;
479;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;DOFAUD;Colombia;2012; ; OSCAR JAVIER MORENO REY;
480;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;COLOSO CFL;Colombia;2011; ; SANDRO JAVIER BOLANOS CASTRO;
481;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;COLOSO SPML;Colombia;2011; ; SANDRO JAVIER BOLANOS CASTRO;
482;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;COLOSO PATRONES GOF;Colombia;2010; ; SANDRO JAVIER BOLANOS CASTRO;
483;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;Software para la administración de laboratorios de informatica en la FULL;Colombia;2004; ; JULIO CORTES TRUJILLO;
484;6950;INTEROPERABILIDAD TECNOLOGICA Y SEMANTICA;      16.- Multimedia : Prototipo de software multimedial de Gerencia integral para la UNAD;Colombia;2000; ; JULIO CORTES TRUJILLO;
485;8915;DISEÑO, MODELAMIENTO Y SIMULACION;SISTEMA DE ESTIMACIÓN DEL RIESGO GEOTÉCNICO E IMPACTO SOBRE POLIDUCTOS - SERGIP;Colombia;2021; Universidad Distrital Francisco José de Caldas; JULIAN ALFONSO TRISTANCHO ORTIZ;
486;8915;DISEÑO, MODELAMIENTO Y SIMULACION;Catálogo Sismológico Histórico para Colombia CSHC;Colombia;2018; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JULIAN ALFONSO TRISTANCHO ORTIZ;
487;8915;DISEÑO, MODELAMIENTO Y SIMULACION;Software de tablero digital para ingeniería DIMSI - SotDIN;Colombia;2014; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JULIAN ALFONSO TRISTANCHO ORTIZ, LEONARDO EMIRO CONTRERAS BRAVO, LUIS FERNANDO VARGAS TAMAYO;
488;8915;DISEÑO, MODELAMIENTO Y SIMULACION;Proyecciones y Perspectivas;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; LUIS FERNANDO VARGAS TAMAYO;
489;8915;DISEÑO, MODELAMIENTO Y SIMULACION;OFFICAD V1.0;Colombia;2012; ; LEONARDO EMIRO CONTRERAS BRAVO;
490;8915;DISEÑO, MODELAMIENTO Y SIMULACION;IIUD.DIMSI.CERCHAS;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JULIAN ALFONSO TRISTANCHO ORTIZ, LUIS FERNANDO VARGAS TAMAYO, LEONARDO EMIRO CONTRERAS BRAVO;
491;8915;DISEÑO, MODELAMIENTO Y SIMULACION;Módulo de Consejerias Estudiantiles - Universidad Distrital;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JULIAN ALFONSO TRISTANCHO ORTIZ, LUIS FERNANDO VARGAS TAMAYO, LEONARDO EMIRO CONTRERAS BRAVO;
492;8915;DISEÑO, MODELAMIENTO Y SIMULACION;OffiCAD V1.0;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JULIAN ALFONSO TRISTANCHO ORTIZ, LUIS FERNANDO VARGAS TAMAYO, LEONARDO EMIRO CONTRERAS BRAVO;
493;8915;DISEÑO, MODELAMIENTO Y SIMULACION;Modulo de Consejerias Estudiantiles - Universidad Distrital;Colombia;2011; ; LEONARDO EMIRO CONTRERAS BRAVO;
494;4329;Grupo de investigación en Ingeniería de Diseño (Dising);SCAFFOLDREGULAR;Colombia;2022; ; DIEGO ALEXANDER GARZON ALVARADO, MARCO ANTONIO VELASCO PENA, FAHIR DARIO CASTANEDA PARRA;
495;4329;Grupo de investigación en Ingeniería de Diseño (Dising);Rsyso;Colombia;2011; ; FRANKLIN EDISSON PINEDA TORRES;
496;4329;Grupo de investigación en Ingeniería de Diseño (Dising);Mult&T : Toolbox Multivariable Control;Colombia;2009; ; FRANKLIN EDISSON PINEDA TORRES;
497;4329;Grupo de investigación en Ingeniería de Diseño (Dising);ROBUST, Herramienta para el Diseño de Controladores Robustos;Colombia;2008; Universidad Autónoma De Colombia; LUINI LEONARDO HURTADO CORTES, LUIS VILLAREAL LOPEZ;
498;4329;Grupo de investigación en Ingeniería de Diseño (Dising);IDENTINTEL;Colombia;2007; ; MARTIN ANTONIO ORJUELA VELASCO;
499;4329;Grupo de investigación en Ingeniería de Diseño (Dising);OPTOOL, Herramienta de Control Óptimo para Sistemas HVAC;Colombia;2005; UNIVERSIDAD NACIONAL DE COLOMBIA SEDE BOGOTA; LUINI LEONARDO HURTADO CORTES;
500;4329;Grupo de investigación en Ingeniería de Diseño (Dising);MRVC - Matlab, Robotic, Vision and Control;Colombia;2004; ; FRANKLIN EDISSON PINEDA TORRES;
501;1716;Grupo de investigación en control electrónico;MEF;Colombia;2004; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JOSE DANILO RAIRAN ANTOLINES, CHARLES AGUIRRE BUITRAGO, JOHN JAIRO CASTANEDA MARTIN;
502;1716;Grupo de investigación en control electrónico;SensorMag;Colombia;2000; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JOSE DANILO RAIRAN ANTOLINES;
503;20462;Grupo de Investigación en Sistemas Eléctricos y Eficiencia Energética (GISE3);Software TISP-L&T: Tratamiento, Identificación y Procesamiento de Señales producidas por rayos y eventos transitorios;Colombia;2024; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; HARVEY DAVID ROJAS CUBIDES, HERBERT ENRIQUE ROJAS CUBIDES;
504;20462;Grupo de Investigación en Sistemas Eléctricos y Eficiencia Energética (GISE3);Herramienta computacional para el modelamiento y soporte de la resistividad eléctrica de suelos multicapa (MSRES);Colombia;2023; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; HERBERT ENRIQUE ROJAS CUBIDES;
505;20462;Grupo de Investigación en Sistemas Eléctricos y Eficiencia Energética (GISE3);Herramienta computacional para la caracterización y evaluación de límites en perturbaciones de calidad de potencia (HCE-PQD); Base Phyton;Colombia;2022; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; HERBERT ENRIQUE ROJAS CUBIDES, CARLOS ALBERTO GOMEZ TAPIAS, ANDRYU ALEJANDRO CUEVAS MURCIA
506;20462;Grupo de Investigación en Sistemas Eléctricos y Eficiencia Energética (GISE3);Herramienta computacional para la caracterización de señales de campo eléctrico generadas por pulsos bipolares angostos asociados a rayos intranube (Herramienta HMS_NPBS);Colombia;2022; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; SAMUEL LEANDRO JIMENEZ JIMENEZ, HERBERT ENRIQUE ROJAS CUBIDES;
507;20462;Grupo de Investigación en Sistemas Eléctricos y Eficiencia Energética (GISE3);SOFTWARE 2A-SPR: ADQUISICIÓN AUTOMÁTICA DE SEÑALES PRODUCIDAS POR RAYOS;Colombia;2020; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; LINA MARIA MORALES GARCIA, ALBEIRO SANTA ACOSTA, HERBERT ENRIQUE ROJAS CUBIDES;
