COD_RH;                 GRUPO;                TITULO;                PAIS;                ISSN;                AÑO;                AUTORES;
940;AQUAFORMAT; Experimental Analysis for the Use of Solid Waste Ordinary Organic Fraction, Case Study Market in Bogota, Colombia.;;0973-6077;2016; JUAN PABLO RODRIGUEZ MIRANDA, MARTHA CUSTODIA LAMPREA ZONA, JUAN MANUEL SANCHEZ CESPEDES;
940;AQUAFORMAT; Biologic Aerobic Reactor Flocairfp in the Piloto Plant: Removal of Contaminants from Wastewater in the Riachuelo My Father Jesus;Estados Unidos;2226-6437;2016; JUAN PABLO RODRIGUEZ MIRANDA, SANDRO JAVIER BOLANOS CASTRO, SANDRA MUNOZ AVILA;
940;AQUAFORMAT; Índices de calidad en cuerpos de agua superficiales en la planificación de los recursos hídricos;Colombia;2145-549X;2016; JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA, JORGE ANTONIO SERNA MOSQUERA;
940;AQUAFORMAT; Análisis comparativo de modelos cinéticos para un Filtro Biológico sin recirculación con medio de soporte en Luffa Cylindrica para el tratamiento de aguas residuales combinadas (domésticas y pecuarias);Colombia;2145-549X;2016; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Análisis por medio de la normalización de variables para un modelo de planificación ambiental hídrica estacional;Chile;0718-2813;2016; JUAN PABLO RODRIGUEZ MIRANDA, ALVARO SUAZO SCHWENCKE, IVAN SANTELICES MALFANTI;
940;AQUAFORMAT; Determinación de las características hidrodinámicas de dos sedimentadores Sedhelcon para el tratamiento de aguas residuales;Colombia;2256-1676;2016; JUAN PABLO RODRIGUEZ MIRANDA, ANGEL CAMILO PASCAL SUAREZ;
940;AQUAFORMAT; DETERMINACION DE LAS CARACTERISTICAS HIDRODINAMICAS DE DOS SEDIMENTADORES SEDHELCON PARA EL TRATAMIENTO DE AGUAS RESIDUALES;Colombia;2256-1676;2016; ANGEL CAMILO PASCAL SUAREZ, JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Reseña de evento (short comunication): ciclo de conferencias de emprendimiento e investigación.;República Dominicana;0378-7680;2016; JUAN PABLO RODRIGUEZ MIRANDA, VIRGILIO ANTONIO MININO MEJIA;
940;AQUAFORMAT; Ecuaciones econométricas para los costos de inversión en plantas de tratamiento de agua potable en Colombia;Colombia;2256-1676;2016; JUAN PABLO RODRIGUEZ MIRANDA, GINA LORENA REY ARDILA, KAREN LORENA LEON PEREZ;
940;AQUAFORMAT; Determinación de la tasa relativa de crecimiento de la Lemna Minor sp en el tratamiento de efluentes de un sistema de tratamiento de aguas residuales municipales;Colombia;2256-1676;2016; JUAN PABLO RODRIGUEZ MIRANDA, LUIS FRANCISCO RAMIREZ HERNANDEZ, LORENA FELICIA SIERRA CUELLO;
940;AQUAFORMAT; Selección de tecnologías para el tratamiento de aguas residuales municipales;Colombia;0123-921X;2015; JUAN PABLO RODRIGUEZ MIRANDA, CESAR AUGUSTO GARCIA UBAQUE, JANNETH PARDO PINZON;
940;AQUAFORMAT; Treatment of oil-in-water emulsions by a destabilization/ultrafiltration hybrid process: Statistical analysis of operating parameters;Isla de Taiwán;1876-1070;2015; CARLOS GARCIA OLMOS, MARIA MATOS;
940;AQUAFORMAT; Analysis of the investment costs in municipal wastewater treatment plants in Cundinamarca;Colombia;0012-7353;2015; JUAN PABLO RODRIGUEZ MIRANDA, CESAR AUGUSTO GARCIA UBAQUE, JUAN CARLOS PENAGOS LONDONO;
940;AQUAFORMAT; Gestión ambiental de aguas residuales industriales con mercurio proveniente de la minería aurífera a nivel mundial: Estado del arte;Colombia;0124-7107;2015; JUAN PABLO RODRIGUEZ MIRANDA, JENNYFER MAGDALIA GARZON GUTIERREZ;
940;AQUAFORMAT; Theoretic similitude of the aerobic biological growth kinetics for the stabilization of organic matter in wastewaters treatment;Colombia;0123-921X;2015; JUAN PABLO RODRIGUEZ MIRANDA, CESAR AUGUSTO GARCIA UBAQUE, MARIA CAMILA GARCIA VACA;
940;AQUAFORMAT; Lactic acid recovery by microfiltration using niosomes as extraction agents;Países Bajos;1383-5866;2015; JOSE MANUEL BENITO MORENO;
940;AQUAFORMAT; Formulation and characterization of wheat bran oil-in-water nanoemulsions;Países Bajos;0308-8146;2015; JOSE MANUEL BENITO MORENO, I ESCUDERO;
940;AQUAFORMAT; Software engineering as a vehicle for water resources environmental planning;Colombia;0123-921X;2014; JUAN PABLO RODRIGUEZ MIRANDA, CESAR AUGUSTO GARCIA UBAQUE, SANDRO JAVIER BOLANOS CASTRO;
940;AQUAFORMAT; Estimación de gas metano en el vertedero (relleno sanitario) Dona Juana en Bogotá: caso de estudio, aplicación de una propuesta metodológica.;;0797-4930;2014; JUAN PABLO RODRIGUEZ MIRANDA, ELIZAROVA URREGO MARTINEZ;
940;AQUAFORMAT; Accurate determination of key surface properties that determine the efficient separation of bovine milk BSA and LF proteins;Países Bajos;1383-5866;2014; JOSE MANUEL BENITO MORENO, I ESCUDERO;
940;AQUAFORMAT; Análisis y perspectivas de las coberturas de acueducto y alcantarillado en el Departamento del Meta;Colombia;0121-3709;2014; JUAN PABLO RODRIGUEZ MIRANDA, HERNANDO CASTRO GARZON;
940;AQUAFORMAT; Análisis y perspectivas de las coberturas de acueducto y alcantarillado en el Departamento del Meta;Colombia;0121-3709;2014; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Evaluación de la calidad del aire mediante un laboratorio móvil: Puente Aranda (Bogotá D.C., Colombia);;0120-6230;2014; JUAN PABLO RODRIGUEZ MIRANDA, CARLOS ALFONSO ZAFRA MEJIA;
940;AQUAFORMAT; Preparation of HIPEs with controlled droplet size containing lutein;Países Bajos;0927-7757;2014; G GUTIERREZ, M MATOS, JOSE MANUEL BENITO MORENO, J COCA, C PAZOS;
940;AQUAFORMAT; Formulation and characterization of Tween 80/cholesterol niosomes modified with tri-n-octylmethylammonium chloride (TOMAC) for carboxylic acids entrapment;Países Bajos;0927-7757;2014; I ESCUDERO, R M GEANTA, M O RUIZ, JOSE MANUEL BENITO MORENO;
940;AQUAFORMAT; Evaporation of aqueous dispersed systems and concentrated emulsions formulated with non-ionic surfactants;Reino Unido;0017-9310;2014; G GUTIERREZ, JOSE MANUEL BENITO MORENO, J COCA, C PAZOS;
940;AQUAFORMAT; Evaluación de alternativas de reutilización del agua residual tratada dentro del proceso productivo de una industria metalmecánica;España;1130-9881;2013; JUAN PABLO RODRIGUEZ MIRANDA, ANDREA CATERINE GARZON ALARCON, DENIS YADIRA PARDO ROA, CARLOS ALFONSO ZAFRA MEJIA;
940;AQUAFORMAT; Extending the useful life of metalworking fluids in a copper wire drawing industry by monitoring their functional properties;Estados Unidos;1545-858X;2013; M MATOS, JOSE MANUEL BENITO MORENO, A LOBO, J COCA, C PAZOS;
940;AQUAFORMAT; Estudio de caso: remediación de suelos contaminados por hidrocarburos volátiles en una estación de servicio en Bogotá D.C.;Colombia;0122-7017;2012; JUAN PABLO RODRIGUEZ MIRANDA, FANNY LOPEZ PAVA, KAROL PAOLA SANTANA TORRES, DUVAN JAVIER MESA FERNANDEZ;
940;AQUAFORMAT; EVALUACION DE LA EFICIENCIA DE DOS SEDIMENTADORES SEDHELCON EN PLANTA PILOTO PARA EL MANEJO DE LAS AGUAS RESIDUALES COMBINADAS EN BOGOTA D.C.;España;1133-4665;2012; ANGEL CAMILO PASCAL SUAREZ, JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT;        133.- Corto (Resumen): Simulación de hidrogramas bajo bosques plantados de Cupressus lusitanica Mill., Eucalyptus globulus Labill. y bosque natural en la cuenca del río San Cristóbal, Bogotá;;0120-0739;2012; ANDRES CAMILO REY SANCHEZ, CARLOS GARCIA OLMOS, JUAN CARLOS MEDINA AVELLANEDA;
940;AQUAFORMAT;" Evaluación de la eficiencia de dos sedimentadores ""Sedhelcon"" en planta piloto para el manejo de las aguas residuales combinadas en la ciudad de Bogotá D.C";España;1133-4665;2012; JUAN PABLO RODRIGUEZ MIRANDA, ANGEL CAMILO PASCAL SUAREZ;
940;AQUAFORMAT; Evaluación de un Humedal Artificial de flujo superficial con Limnobium Laevigatum para el tratamiento de aguas residuales combinadas (domésticas y pecuarias), en la ciudad de Bogotá D.C., Colombia;;1133-4665;2012; JUAN PABLO RODRIGUEZ MIRANDA, PAULA ANDREA MURILLO CASTILLO;
940;AQUAFORMAT; Diseño, construcción y operación de un filtro percolador sin recirculación a partir de residuos sólidos heterogéneos como medio de soporte;;0122-7017;2012; JUAN PABLO RODRIGUEZ MIRANDA, LILIANA VICTORIA DAZA VELASQUEZ, DUVAN JAVIER MESA FERNANDEZ;
940;AQUAFORMAT; Determinación de la eficiencia en la remoción del nitrógeno y fósforo mediante un sistema piloto de humedal artificial superficial;Colombia;0122-7017;2012; JUAN PABLO RODRIGUEZ MIRANDA, LUIS ALEXANDER HERRERA PEREZ, SINDY JULIETH PRIETO URBANO;
940;AQUAFORMAT; Análisis de contaminantes provenientes de un sistema de tratamiento de aguas residuales de tecnología aeróbica de una planta de beneficio animal;España;1133-4665;2012; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Assessment of an aerobic treatment system for wasterwater from a meat processing plant;Inglaterra;1756-8463;2012; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Extending the useful life of metalworking fluids in a copper wire drawing industry by monitoring their functional properties;Estados Unidos;1040-2004;2012; M MATOS, JOSE MANUEL BENITO MORENO, A LOBO, J COCA, C PAZOS;
940;AQUAFORMAT; Eliminación simultánea de cromo y plomo por precipitación química en el agua residual de una industria galvánica;España;0211-8173;2011; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Estudio de caso: diagnóstico sanitario para la Vereda Olarte, Bogotá D.C.;;0122-7017;2011; JUAN PABLO RODRIGUEZ MIRANDA, JENNY PAOLA MOLINA PINZON;
940;AQUAFORMAT; Evaluación de la contaminación con vibrio cholerae en un sistema abastecedor de agua potable;España;1133-4665;2011; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Precipitación química convencional: remoción simultánea de cromo total y plomo de un agua residual proveniente de una industria de galvanizado en Bogotá Colombia;Colombia;1657-3498;2011; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT;" Evaluacion de las caracteristicas hidraulicas de dos sedimentadores ""sedhelcon"" en planta piloto para las aguas residuales de la quebrada ""mi padre jesus"".";Colombia;2248-8480;2011; ANGEL CAMILO PASCAL SUAREZ, JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Metodologías para la estimación de biogás en vertederos (rellenos sanitarios): un estado del arte;España;1130-9881;2011; JUAN PABLO RODRIGUEZ MIRANDA, ELIZAROVA URREGO MARTINEZ;
940;AQUAFORMAT; Estudio para la remoción de DBO5 y Sólidos Suspendidos Totales (SST) en un sistema de tratamiento de aguas residuales anaerobio - aerobico;España;1133-4665;2011; JUAN PABLO RODRIGUEZ MIRANDA, YUDY PATRICIA NARVAEZ ENCISO;
940;AQUAFORMAT; Treatment of a waste oil-in-water emulsion from a copper-rolling process by ultrafiltration and vacuum evaporation;Países Bajos;1873-3336;2011; G GUTIERREZ, A LOBO, JOSE MANUEL BENITO MORENO, J COCA, C PAZOS;
940;AQUAFORMAT; Ultrafiltration of activated sludge: flocculation and membrane fouling;Países Bajos;0011-9164;2011; M MATOS, JOSE MANUEL BENITO MORENO, A CAMBIELLA, J COCA, C PAZOS;
940;AQUAFORMAT; Estudio de aforo y clasificación de residuos sólidos en una industria de productos de aseo y cuidado personal;España;1130-9881;2010; JUAN PABLO RODRIGUEZ MIRANDA, ROLF ALEXANDER RIOS NEUSA;
940;AQUAFORMAT; Manejo de los residuos sólidos en proyectos de perforación exploratoria de hidrocarburos.;España;1130-9881;2010; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Determinación de las longitudes de mezcla completa para descargas de aguas residuales en corrientes de aguas superficiales;España;0211-8173;2010; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Aspectos históricos del desarrollo de la ingeniería sanitaria y ambiental en el ámbito local, regional y mundial;;0211-8173;2010; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Vacuum evaporation of surfactant solutions and oil-in-water emulsions;Países Bajos;1385-8947;2010; G GUTIERREZ, JOSE MANUEL BENITO MORENO, J COCA, C PAZOS;
940;AQUAFORMAT; Formulation, characterization and treatment of metalworking oil-in-water emulsions;;1618-954X;2010; JOSE MANUEL BENITO MORENO, A CAMBIELLA, A LOBO, G GUTIERREZ, J COCA, C PAZOS;
940;AQUAFORMAT; Estudio de comparación del tratamiento de aguas residuales domesticas utilizando lentejas y buchón de agua en humedales artificiales.;México;0186-4076;2010; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Estimación de la pérdida de carga en la zona de mezcla mediante una ecuación matemática en filtros pilotos para el tratamiento del agua potable;España;1130-9881;2010; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Equilibrium distribution model of betaine between surfactant micelles and water: application to a micellar-enhanced ultrafiltration process;Estados Unidos;0888-5885;2010; M O RUIZ, JOSE MANUEL BENITO MORENO, B BARRIUSO, J L CABEZAS, I ESCUDERO;
940;AQUAFORMAT; Aprovechamiento de la fracción orgánica de los residuos sólidos generados en una plaza de mercado;España;1130-9881;2009; JUAN PABLO RODRIGUEZ MIRANDA, MARTHA CUSTODIA LAMPREA ZONA;
940;AQUAFORMAT; Utilización del agua de la red de abastecimiento público para embotellarla;España;0211-8173;2009; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Residuos sólidos urbanos: consideraciones del reciclaje en la disposición final utilizando vertederos (rellenos sanitarios);España;1130-9881;2009; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; ESTUDIO DESCRIPTIVO PARA LA IDENTIFICACION DE HONGOS AEROTRANSPORTADOS Y SU RELACION CON VARIABLES AMBIENTALES EN EL SECTOR DE SAN CRISTOBAL NORTE;Colombia;0124-213X;2009; LEIDY CATERINE SANCHEZ CASTELLANOS, MARTHA CECILIA GOMEZ TOVAR;
940;AQUAFORMAT; Vertido de aguas residuales tratadas provenientes de pozos de perforación exploratoria de hidrocarburos mediante la infiltración en el terreno;España;0211-8173;2009; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Selección técnico-económica del sistema de depuración de aguas residuales: aplicando la evaluación de la descontaminación hídrica;España;0211-8173;2009; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Aspectos del manejo de las aguas ácidas en la minería del carbón utilizando un reactor anaerobio con lecho en piedra caliza;España;1130-9881;2009; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Vacuum evaporation of waste oil-in-water emulsions from a copper metalworking industry;Estados Unidos;0888-5885;2009; G GUTIERREZ, JOSE MANUEL BENITO MORENO, J COCA, C PAZOS;
940;AQUAFORMAT; Mass transport and hydrodynamics in pressure-driven membrane separations;España;0210-2064;2009; A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Recycling of oily ultrafiltration permeates to reformulate O/W emulsions;Países Bajos;0927-7757;2008; M MATOS, A LOBO, E FERNANDEZ, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Influence of coagulant salt addition on the treatment of oil-in-water emulsions by centrifugation, ultrafiltration and vacuum evaporation;;0149-6395;2008; G GUTIERREZ, A LOBO, D ALLENDE, A CAMBIELLA, C PAZOS, J COCA, JOSE MANUEL BENITO MORENO;
940;AQUAFORMAT; Características de los residuos sólidos generados en la central de mercado Plaza Kennedy en Bogota D.C.;Colombia;0122-7017;2008; JUAN PABLO RODRIGUEZ MIRANDA;
940;AQUAFORMAT; Destabilization-enhanced centrifugation of metalworking oil-in-water emulsions: effect of demulsifying agents;Alemania;0930-7516;2008; D ALLENDE, A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; The effect of additives on the treatment of oil-in-water emulsions by vacuum evaporation;Países Bajos;0304-3894;2007; B GUTIERREZ, A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Planteamiento de una ecuación diferencial para la determinación del diámetro de la válvula de ventosa en un sistema de abastecimiento de agua;Colombia;1692-3375;2007; JUAN PABLO RODRIGUEZ MIRANDA, JORGE IVAN BARRERA TORRES;
940;AQUAFORMAT; Interfacial properties of oil-in-water emulsions designed to be used as metalworking fluids;Países Bajos;0927-7757;2007; A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Formulation of emulsifiable cutting fluids and extreme pressure behaviour;Suiza;0924-0136;2007; A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA, A HERNANDEZ, J E FERNANDEZ;
940;AQUAFORMAT; Recovery of alpha-phenylglycine by micellar ultrafiltration using organic membranes in a stirred cell;Países Bajos;0011-9164;2006; I ESCUDERO, M O RUIZ, JOSE MANUEL BENITO MORENO;
940;AQUAFORMAT; Effect of a previous coagulation stage on the ultrafiltration of a metalworking emulsion using ceramic membranes;Países Bajos;0011-9164;2006; A LOBO, A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Recovery of alpha-phenylglycine by micellar extractive ultrafiltration;Inglaterra;0263-8762;2006; I ESCUDERO, M O RUIZ, JOSE MANUEL BENITO MORENO, J L CABEZAS, D DOMINGUEZ, J COCA;
940;AQUAFORMAT; The effect of emulsifier concentration on the lubricating properties of oil-in-water emulsions;Estados Unidos;1023-8883;2006; A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA, M RATOI, H A SPIKES;
940;AQUAFORMAT; Ultrafiltration of oil-in-water emulsions with ceramic membranes: Influence of pH and crossflow velocity;Países Bajos;0376-7388;2006; A LOBO, A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Treatment of oil-in-water emulsions: performance of a sawdust bed filter;Países Bajos;0304-3894;2006; A CAMBIELLA, E ORTEA, G RIOS, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Centrifugal separation efficiency in the treatment of waste emulsified oils;Inglaterra;0263-8762;2006; A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Recovery of a-phenylglycine by micellar extractive ultrafiltration;Inglaterra;1744-3563;2006; I ESCUDERO, M O RUIZ, JOSE MANUEL BENITO MORENO, J L CABEZAS, D DOMINGUEZ, J COCA;
940;AQUAFORMAT; Regeneration of an oil-in-water emulsion after use in an industrial copper rolling process;Países Bajos;0927-7757;2005; E FERNANDEZ, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA, I RUIZ, G RIOS;
940;AQUAFORMAT; Mass transfer in extractive ultrafiltration of alpha-phenylglycine with TOMACl in a hollow fiber contactor;Países Bajos;0376-7388;2005; L BURGOS, M O RUIZ, J L CABEZAS, JOSE MANUEL BENITO MORENO, I ESCUDERO, J COCA;
940;AQUAFORMAT; Ceramic membrane ultrafiltration of anionic and nonionic surfactant solutions;Países Bajos;0376-7388;2005; E FERNANDEZ, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; The importance of specification sheets for pressure-driven membrane processes;Inglaterra;0015-1882;2004; S LUQUE, JOSE MANUEL BENITO MORENO, J COCA;
940;AQUAFORMAT;       188.- Corto (Resumen): modelo de Poros Finos en el Acondicionamiento de Aguas para Calderas;Brasil;, 2003 vo;2003; CARLOS GARCIA OLMOS;
940;AQUAFORMAT; The role of surfactants in membrane processes;India;0972-4494;2002; E FERNANDEZ, A CAMBIELLA, JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT; Design and construction of a modular pilot plant for the treatment of oil-containing wastewaters;Países Bajos;0011-9164;2002; JOSE MANUEL BENITO MORENO, E ORTEA, E FERNANDEZ, A CAMBIELLA, C PAZOS, J COCA;
940;AQUAFORMAT; Drop size distribution of O/W emulsions by drop immobilization with agarose;Estados Unidos;0193-2691;2002; JOSE MANUEL BENITO MORENO, C PAZOS, J COCA;
940;AQUAFORMAT;       192.- Corto (Resumen): Los bosques secundarios de América tropical; perspectivas para su manejo;Brasil;0, 2002 v;2002; GONZALO DE LAS SALAS FLOREZ
940;AQUAFORMAT; Ultrafiltration of a waste emulsified cutting oil using organic membranes;Países Bajos;0049-6979;2001; JOSE MANUEL BENITO MORENO, B GUTIERREZ, C PAZOS, J COCA;
940;AQUAFORMAT; Integrated process for the removal of emulsified oils from effluents in the steel industry;Estados Unidos;0149-6395;1999; JOSE MANUEL BENITO MORENO, G RIOS, B GUTIERREZ, C PAZOS;
940;AQUAFORMAT; Eliminación de aceites y grasas en emulsión en aguas residuales de la industria siderúrgica (II). Tratamiento integrado coagulación/floculación-ultrafiltración;España;0211-8173;1997; JOSE MANUEL BENITO MORENO, B GUTIERREZ, C PAZOS, J COCA;
940;AQUAFORMAT; Tratamiento con membranas de emulsiones de aceite en agua;España;0210-2064;1996; JOSE MANUEL BENITO MORENO, B GUTIERREZ, C PAZOS, J COCA;
940;AQUAFORMAT;       197.- Corto (Resumen): Nivelación matemática para sensores remotos;Colombia;0, 1992 v;1992; ORLANDO RIANO MELO;
940;AQUAFORMAT;       198.- Corto (Resumen): Analisis numèrico. Guias de Estudio;Colombia;0, 1990 v;1990; ORLANDO RIANO MELO;
902;GITEM++;;cados;culos pub;;;
Artí;los publicado;;;;;;
902;GITEM++; Técnicas de inteligencia artificial aplicadas al análisis de imágenes diagnóstico;;1794-8231;2021; LILIA EDITH APARICIO PICO;
902;GITEM++; A Pedagogical Proposal: Classification Of Pavement Types From An Othoimage Using Object-Oriented Analysis;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Didactic System For Level Control Of A Water Tank;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Implementation of a spatial database for the calculation of safety indexes for women in public spaces;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Result Of A Pedagogical Experience On Cadastre: Realization Of The Updating Process Of The Urban Area Formation;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Some Fundamentals And Concepts For The Design, Evaluation And Comparison Of Algorithms In Biosignal Processing;;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; State of the art on the teaching of linear algebra in engineering careers;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Teaching The Community, The Efficient Use And Saving Of Water In The Municipality;;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; A Content Analysis And Validity For A Problem Situation Associated With The Antiderivative;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; A Practical Classroom Exercise On The Application Of Wavelet Inversion For A Geophysics Class;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Description Of The Contributions Of The Academic Offerings Of The Higher Education Institution, Santander Technological Units (UTS), In Colombia, To The Implementation Of The Sustainable Development Goals (Sdgs);;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; From The Class Performing An Analysis For Methodological Variations In The Generation Of Cartography;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Gesture As A Semiotic Means Of Objectifying The Slope, In A Calculus Course;;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Small Scale Wind Emulator As An Educational Tool For The Study Of Wind Turbine Systems;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Some Analysis Tools To Identify Difficulties In The Teaching And Learning Of The Integral Concept;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Some Problem Situations For The Understanding Of The Notion Of Infinity;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Sustainable Development And Sustainability In Higher Education Institutions In Colombia;Colombia;1305-3515;2021; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Métodos de compresión sin pérdidas de imágenes de resonancia magnética utilizando transformada wavelet: revisión sistemática;;1794-8231;2021; LILIA EDITH APARICIO PICO;
902;GITEM++; Comparison of Wavelet Spectral Density and Rescaled Range Methods for Hurst Parameter Estimation;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; A Review of Implementation of Building Information Modeling in Electrical Design;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; WATER BODY EXTRACTION USING MIXTURE ANALYSIS TECHNIQUES AND MATHEMATICAL MORPHOLOGY;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Tetris Video Game Visualized in LED Matrix and Implemented with PSoC5LP;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; NOTES FOR THE GENEALOGICAL APPROACH TO THE TEACHING OF ENGINEERING;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; GNSS DATA PROCESSING THROUGH THE WAVELET TRANSFORM;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; GNNS APPLIED TO AIRCRAFT APPROACH OPERATIONS AT AIRPORTS WITHOUT ILS AIDS;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; EVALUATION OF THE EFFECTIVENESS IN THE RECOVERY OF WATER CONTAMINATED BY HYDROCARBONS, THROUGH THE TECHNIQUE OF PHYTOREMEDIATION USING VETIVER GRASS;;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; DETERMINATION OF WATER VAPOUR ON BOGA STATION USING OBSERVABLE GPS;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; DATA ARCHITECTURE REPLICATION SERVICE - OGSA;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; CHARACTERIZATION OF ECOSYSTEM SERVICES IN THE ¿QUEBRADA LA IGLESIA¿ LINEAR PARK, IN THE MUNICIPALITY OF BUCARAMANGA, SANTANDER, COLOMBIA;;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Automated Electronic Didactic Module for Free-Fall Laboratory;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; SOLUTION OF THE BISHOPS IN CONVOCATION PROBLEM USING A PARALLEL GENETIC ALGORITHM ON A GPU;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Simulation of an MM1 queue for the analysis of the service rate of a server;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; Message prototype under the standard of the hl7 ar for the service of tele-consultation and tele-diagnostic in diagnostic images oriented to radiology;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; INDUCED POLARIZATION AND RESISTIVITY IN ROCKS FOR LOCATION OF MINERAL DISTRIBUTIONS;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
902;GITEM++; IDENTIFICATION OF TEMPORARY MEMORY THROUGH RFID TECHNOLOGY SMART WIRELESS COMPUTING;Colombia;2249-6890;2020; MIGUEL ANTONIO AVILA ANGULO;
